enzyme_id,sparse_score
ec:3.5.1.134,0.0008074742673855961
ec:6.2.1.75,0.0008074742673855961
ec:1.14.13.168,0.0008074742673855961
ec:1.14.13.235,0.0008074742673855961
ec:1.14.13.128,0.0008058452547605778
ec:1.14.13.178,0.0008058452547605778
ec:1.14.13.179,0.0008058452547605778
ec:2.6.1.15,0.0008052703912157501
ec:2.6.1.117,0.0008052703912157501
ec:2.6.1.50,0.0008052703912157501
ec:2.6.1.101,0.0008052703912157501
ec:2.6.1.100,0.0008052703912157501
ec:1.14.14.178,0.0008032160519261982
ec:3.1.3.91,0.0008029719707312826
ec:3.1.1.17,0.0007976620482957619
ec:1.1.1.45,0.0007976620482957619
ec:1.1.1.380,0.0007976620482957619
ec:5.1.1.24,0.0007965668486090998
ec:1.14.99.52,0.0007965668486090998
ec:2.6.1.38,0.0007965668486090998
ec:2.3.1.33,0.0007965668486090998
ec:6.1.1.21,0.0007965668486090998
ec:2.1.1.44,0.0007965668486090998
ec:1.1.1.23,0.0007965668486090998
ec:4.1.1.22,0.0007965668486090998
ec:4.1.1.23,0.0007935276048726846
ec:2.3.3.11,0.0007928702266369764
ec:2.8.3.12,0.0007928702266369764
ec:1.1.1.95,0.0007928702266369764
ec:3.2.1.187,0.0007924194193945515
ec:4.3.2.7,0.0007907544600313512
ec:4.3.2.9,0.0007907544600313512
ec:4.3.2.6,0.0007907544600313512
ec:4.3.2.8,0.0007907544600313512
ec:1.1.1.159,0.0007890061073366536
ec:1.1.1.176,0.0007890061073366536
ec:2.1.3.8,0.0007880856925268377
ec:2.7.1.83,0.0007849909393773279
ec:3.1.3.96,0.0007849909393773279
ec:4.2.1.186,0.0007844278082689738
ec:3.1.1.111,0.0007831153130050275
ec:1.14.99.2,0.0007822604473694734
ec:1.3.99.18,0.0007822604473694734
ec:3.5.1.63,0.0007819865569995092
ec:2.8.2.18,0.0007806742297109749
ec:1.1.1.442,0.0007806742297109749
ec:2.3.1.27,0.0007806742297109749
ec:1.1.1.106,0.0007802469390262389
ec:2.7.1.169,0.0007802469390262389
ec:1.1.1.169,0.0007802469390262389
ec:1.3.7.4,0.0007799067888168078
ec:1.3.7.2,0.0007799067888168078
ec:1.3.1.24,0.0007799067888168078
ec:1.3.7.5,0.0007799067888168078
ec:1.3.7.6,0.0007799067888168078
ec:1.3.3.5,0.0007799067888168078
ec:3.1.1.53,0.000778145876729762
ec:2.7.7.43,0.000778145876729762
ec:3.2.1.18,0.000778145876729762
ec:2.5.1.56,0.000778145876729762
ec:4.1.3.3,0.000778145876729762
ec:2.3.1.44,0.000778145876729762
ec:3.1.3.29,0.000778145876729762
ec:1.14.18.2,0.000778145876729762
ec:1.1.1.255,0.0007746726620556849
ec:1.1.3.40,0.0007746726620556849
ec:5.3.1.7,0.0007746726620556849
