enzyme_id,real_score,n_null,p_value,q_value,significant_fdr
ec:1.13.11.65,0.0022182966611396897,200,0.24378109452736318,0.8516909125259778,False
ec:2.1.1.157,0.002218376290526665,200,0.24378109452736318,0.8516909125259778,False
ec:1.13.11.84,0.0022182966611396897,200,0.24378109452736318,0.8516909125259778,False
ec:3.1.1.5,0.0007774920015763177,200,0.24378109452736318,0.8516909125259778,False
ec:1.14.15.21,0.0022182966611396897,200,0.24378109452736318,0.8516909125259778,False
ec:1.2.1.5,0.002896413558589819,200,0.24378109452736318,0.8516909125259778,False
ec:3.3.2.2,0.0007774920015763177,200,0.24378109452736318,0.8516909125259778,False
ec:3.5.1.74,0.0022707183934837913,200,0.24378109452736318,0.8516909125259778,False
ec:3.2.1.74,0.00072013646886929,200,0.24875621890547264,0.8516909125259778,False
ec:1.1.5.9,0.00072013646886929,200,0.24875621890547264,0.8516909125259778,False
ec:3.2.1.39,0.00072013646886929,200,0.24875621890547264,0.8516909125259778,False
ec:3.2.1.42,0.00072013646886929,200,0.24875621890547264,0.8516909125259778,False
ec:1.1.1.119,0.00072013646886929,200,0.24875621890547264,0.8516909125259778,False
ec:1.1.1.121,0.00072013646886929,200,0.24875621890547264,0.8516909125259778,False
ec:1.1.3.10,0.00072013646886929,200,0.24875621890547264,0.8516909125259778,False
ec:1.1.1.118,0.00072013646886929,200,0.24875621890547264,0.8516909125259778,False
ec:3.1.3.58,0.00072013646886929,200,0.24875621890547264,0.8516909125259778,False
ec:2.7.1.2,0.00072013646886929,200,0.24875621890547264,0.8516909125259778,False
ec:3.1.3.9,0.00072013646886929,200,0.24875621890547264,0.8516909125259778,False
ec:3.2.1.58,0.00072013646886929,200,0.24875621890547264,0.8516909125259778,False
ec:3.1.6.3,0.00072013646886929,200,0.24875621890547264,0.8516909125259778,False
ec:3.2.1.21,0.00072013646886929,200,0.24875621890547264,0.8516909125259778,False
ec:3.2.1.28,0.00072013646886929,200,0.24875621890547264,0.8516909125259778,False
ec:3.1.3.10,0.00072013646886929,200,0.24875621890547264,0.8516909125259778,False
ec:3.1.1.33,0.00072013646886929,200,0.24875621890547264,0.8516909125259778,False
ec:2.7.1.42,0.00072013646886929,200,0.24875621890547264,0.8516909125259778,False
ec:2.3.1.103,0.00072013646886929,200,0.24875621890547264,0.8516909125259778,False
ec:2.4.1.22,0.00072013646886929,200,0.24875621890547264,0.8516909125259778,False
ec:2.3.1.90,0.00072013646886929,200,0.24875621890547264,0.8516909125259778,False
