enzyme_id,n_perms,null_mean,null_std,null_p95,null_max
ec:6.2.1.5,200,0.0007447641447507137,5.4542659964206894e-05,0.0008343334674103675,0.0008993983634810897
ec:1.14.11.2,200,0.0007447641447507137,5.4542659964206894e-05,0.0008343334674103675,0.0008993983634810897
ec:3.1.2.13,200,0.0007447641447507137,5.4542659964206894e-05,0.0008343334674103675,0.0008993983634810897
ec:4.1.3.30,200,0.0007447641447507137,5.4542659964206894e-05,0.0008343334674103675,0.0008993983634810897
ec:2.8.3.2,200,0.0007447641447507137,5.4542659964206894e-05,0.0008343334674103675,0.0008993983634810897
ec:3.1.2.3,200,0.0007447641447507137,5.4542659964206894e-05,0.0008343334674103675,0.0008993983634810897
ec:1.14.15.6,200,0.0007452873514900871,4.9739913832766205e-05,0.0008175255825268452,0.0009469633930246365
ec:1.14.14.23,200,0.0007452873514900871,4.9739913832766205e-05,0.0008175255825268452,0.0009469633930246365
ec:2.8.2.14,200,0.006162346982946083,0.00015774412687206868,0.006413299616346033,0.006599780901384861
ec:1.14.99.38,200,0.0007452873514900871,4.9739913832766205e-05,0.0008175255825268452,0.0009469633930246365
ec:3.1.1.13,200,0.0007452873514900871,4.9739913832766205e-05,0.0008175255825268452,0.0009469633930246365
ec:5.3.3.1,200,0.002197910190763499,9.06741048753927e-05,0.0023561176089460932,0.002450005163344108
ec:1.14.14.25,200,0.0007452873514900871,4.9739913832766205e-05,0.0008175255825268452,0.0009469633930246365
ec:1.1.3.6,200,0.0015061090125597476,6.367111937518824e-05,0.0016154612305091956,0.0017233090429445907
ec:2.8.2.2,200,0.0037917429448560557,0.0002038486105163388,0.004117982825504864,0.004370080241787202
ec:1.1.1.145,200,0.002197910190763499,9.06741048753927e-05,0.0023561176089460932,0.002450005163344108
ec:3.2.1.104,200,0.0007452873514900871,4.9739913832766205e-05,0.0008175255825268452,0.0009469633930246365
ec:1.3.1.21,200,0.0007452873514900871,4.9739913832766205e-05,0.0008175255825268452,0.0009469633930246365
ec:2.3.1.26,200,0.0007452873514900871,4.9739913832766205e-05,0.0008175255825268452,0.0009469633930246365
ec:2.3.1.73,200,0.0007452873514900871,4.9739913832766205e-05,0.0008175255825268452,0.0009469633930246365
ec:1.14.15.15,200,0.0007452873514900871,4.9739913832766205e-05,0.0008175255825268452,0.0009469633930246365
ec:3.1.6.2,200,0.0037917429448560557,0.0002038486105163388,0.004117982825504864,0.004370080241787202
ec:1.3.1.72,200,0.0007452873514900871,4.9739913832766205e-05,0.0008175255825268452,0.0009469633930246365
ec:2.7.1.32,200,0.0014917086029479242,5.849477841882389e-05,0.0015874087177786668,0.0016557322072387386
ec:3.1.4.38,200,0.0015519105077388112,6.678560435184658e-05,0.0016664240093940933,0.0017727730366308683
ec:3.1.3.75,200,0.00231103885102235,7.7796096060989e-05,0.0024485134284175716,0.00255096648857293
ec:2.7.7.15,200,0.000783462280071548,5.3531338752072535e-05,0.0008774481768531756,0.0009557947464898179
ec:3.1.4.3,200,0.0023357255977526576,0.00010187607440780792,0.0025136204887996924,0.002629974006421867
ec:3.6.1.53,200,0.000783462280071548,5.3531338752072535e-05,0.0008774481768531756,0.0009557947464898179
ec:3.1.4.12,200,0.000783462280071548,5.3531338752072535e-05,0.0008774481768531756,0.0009557947464898179
ec:2.1.1.103,200,0.0016027925281459738,7.845549550077186e-05,0.001739652311967337,0.0018510290278240089
ec:1.1.1.146,200,0.0021442595299109735,0.00013685952727685683,0.0023717844716323994,0.0026303493208614734
ec:1.3.1.3,200,0.002905081190980634,0.00015189223779855693,0.0031582610704846037,0.003434533517034836
ec:1.14.14.16,200,0.0014498046368521674,0.00010075574135465556,0.001614559089617649,0.0017645945075431256
ec:1.14.15.4,200,0.0014498046368521674,0.00010075574135465556,0.001614559089617649,0.0017645945075431256
ec:1.14.15.5,200,0.000758003458648416,6.958272693668573e-05,0.0008797111843565802,0.0009626641346322553
ec:1.3.1.22,200,0.0014552765541284663,8.108344918826617e-05,0.001585553034215387,0.0017315479610285221
ec:3.5.4.21,200,0.0006925696086885308,4.857508594122602e-05,0.0007811136304157272,0.0008324345334004268
ec:3.5.2.10,200,0.0014747669455224188,6.169248111399293e-05,0.0015832768375452517,0.0016426277784182518
ec:3.4.11.1,200,0.0007308421584939306,4.402218946027234e-05,0.0008078029057063941,0.0008529191804942001
ec:3.4.11.23,200,0.0007308421584939306,4.402218946027234e-05,0.0008078029057063941,0.0008529191804942001
ec:3.4.11.2,200,0.0007308421584939306,4.402218946027234e-05,0.0008078029057063941,0.0008529191804942001
ec:3.4.13.23,200,0.0007308421584939306,4.402218946027234e-05,0.0008078029057063941,0.0008529191804942001
ec:2.3.2.2,200,0.00145144327630733,7.251137787980713e-05,0.00158906506820419,0.0016493286254851175
ec:1.8.4.4,200,0.0014955561311833204,7.906546977235351e-05,0.0016212376101566494,0.00179087223165891
ec:3.1.3.4,200,0.002269329264504251,6.202994140171538e-05,0.002359479946136603,0.0024689861069657664
ec:2.3.1.291,200,0.0014959130373350395,5.145891320481242e-05,0.0015840802900050869,0.0016344326346082456
ec:3.2.1.45,200,0.0007410104445758095,3.711363654741484e-05,0.0008059691615546913,0.0008532864317187208
ec:3.5.1.23,200,0.0014959130373350395,5.145891320481242e-05,0.0015840802900050869,0.0016344326346082456
ec:2.3.1.298,200,0.0014959130373350395,5.145891320481242e-05,0.0015840802900050869,0.0016344326346082456
ec:2.7.1.91,200,0.002269329264504251,6.202994140171538e-05,0.002359479946136603,0.0024689861069657664
ec:3.2.1.46,200,0.0007410104445758095,3.711363654741484e-05,0.0008059691615546913,0.0008532864317187208
ec:2.7.8.10,200,0.0007410104445758095,3.711363654741484e-05,0.0008059691615546913,0.0008532864317187208
ec:2.3.1.24,200,0.0014959130373350395,5.145891320481242e-05,0.0015840802900050869,0.0016344326346082456
ec:2.4.1.47,200,0.0007410104445758095,3.711363654741484e-05,0.0008059691615546913,0.0008532864317187208
ec:2.3.1.299,200,0.0014959130373350395,5.145891320481242e-05,0.0015840802900050869,0.0016344326346082456
ec:2.3.1.297,200,0.0014959130373350395,5.145891320481242e-05,0.0015840802900050869,0.0016344326346082456
ec:2.4.1.23,200,0.0007410104445758095,3.711363654741484e-05,0.0008059691615546913,0.0008532864317187208
ec:4.2.1.22,200,0.0014525794587025936,7.564738523815186e-05,0.0015706304274033806,0.0017023761085760772
